renewal_date,status,SAID,Chan.Prof
20130701,Loss,102618755808,Direct
20130701,Loss,102618755961,Direct
20130701,Loss,102618756044,Direct
20130715,Loss,102619028737,Direct
20130701,Loss,102619036487,Indirect
20130521,Loss,102619111220,Direct
20130525,Loss,102619397877,Direct
20130617,Loss,102619398240,Indirect
20130601,Loss,102619039155,Indirect
20130723,Loss,102619095107,Indirect
20130501,Converted,102592954812,Direct
20130325,Loss,102619867811,Direct
20130501,Loss,102618989185,Direct
20130626,Loss,102619064704,Indirect
20130622,Loss,102619077291,Indirect
20130320,Loss,102619099298,Indirect
20130525,Loss,102619099648,Direct
20130701,Loss,102614757093,Direct
20130621,Converted,102619057710,Direct
20130424,Loss,102619078244,Direct
20130401,Converted,102619112923,Direct
20130701,Loss,102619122749,Indirect
20130607,Loss,102619203809,Indirect
20130601,Converted,102619130499,Indirect
20130726,Loss,102619857416,Indirect
20130319,Loss,102619857646,Indirect
20130706,Loss,102619543445,Direct
20130703,Loss,102619550072,Direct
20130708,Loss,102619552148,Direct
20130701,Loss,102619580699,Indirect
20130801,Loss,102619644956,Indirect
20130801,Loss,102619664717,Direct
20130801,Loss,102619701654,Indirect
20130701,Loss,102619713025,Indirect
20130528,Loss,102619825184,Indirect
20130601,Converted,102619825994,Indirect
20130519,Loss,102619827540,Indirect
20130701,Loss,102589707272,Direct
20130701,Converted,102581819764,Direct
20130801,Loss,102619845525,Direct
20130501,Converted,102619912919,Direct
20130701,Loss,102619880473,Direct
20130525,Loss,102619921108,Direct
20130625,Loss,102619883508,Indirect
20130704,Loss,102619884554,Indirect
20130614,Loss,102619886040,Direct
20130701,Loss,102619910263,Indirect
20130630,Loss,102619896505,Indirect
20130521,Loss,102619896735,Indirect
20130701,Loss,102620251800,Indirect
20130427,Loss,102620252796,Direct
20130427,Loss,102620288819,Direct
20130427,Converted,102620288989,Direct
20130427,Loss,102620289121,Direct
20130427,Loss,102620289351,Direct
20130427,Converted,102620290302,Direct
20130520,Loss,102619961763,Indirect
20130625,Loss,102620239100,Indirect
20130625,Loss,102620239494,Indirect
20130701,Loss,102512916739,Indirect
20130701,Loss,102572257431,Direct
20130408,Converted,102620278293,Direct
20130405,Converted,102620260956,Direct
20130405,Loss,102620261039,Direct
20130426,Loss,102620319141,Indirect
20130701,Loss,102620864826,Indirect
20130618,Loss,102620262441,Direct
20130618,Loss,102620262501,Direct
20130501,Loss,102620783766,Direct
20130723,Loss,102620843132,Direct
20130719,Loss,102620855023,Indirect
20130601,Loss,102620317656,Direct
20130801,Loss,102620326939,Direct
20130611,Loss,102620336004,Direct
20130611,Loss,102620336174,Direct
20130706,Loss,102620513771,Indirect
20130706,Loss,102620804853,Indirect
20130801,Loss,102619706798,Direct
20130610,Converted,102620355042,Direct
20130728,Converted,102620352954,Indirect
20130319,Converted,102620345227,Direct
20130724,Loss,102620357868,Direct
20130615,Loss,102620510293,Direct
20130605,Loss,102620547209,Indirect
20130610,Loss,102620547669,Direct
20130615,Loss,102620548321,Direct
20130714,Converted,102620584972,Direct
20130715,Loss,102620585865,Indirect
20130801,Loss,102620600702,Direct
20130701,Loss,102620749580,Indirect
20130801,Loss,102620763195,Indirect
20130706,Loss,102620777671,Indirect
20130706,Loss,102620781307,Direct
20130703,Loss,102620790513,Direct
20130401,Converted,102620810718,Direct
20130327,Loss,102620869090,Indirect
20130701,Loss,102620833837,Indirect
20130607,Loss,102620859274,Direct
20130501,Converted,102620841647,Indirect
20130521,Loss,102620841707,Indirect
20130401,Loss,102620850050,Indirect
20130719,Loss,102620855253,Indirect
20130801,Converted,102620856146,Indirect
20130625,Converted,102620845504,Indirect
20130607,Loss,102621294124,Direct
20130701,Converted,102621706911,Direct
20130801,Loss,102621109380,Direct
20130801,Converted,102621154104,Indirect
20130701,Loss,102621287667,Direct
20130728,Loss,102621296206,Indirect
20130728,Converted,102621316854,Indirect
20130601,Loss,102395541070,Indirect
20130601,Loss,102395565141,Indirect
20130511,Converted,102621755826,Direct
20130322,Loss,102621276959,Direct
20130501,Loss,102621299908,Direct
20130501,Converted,102621300132,Direct
20130501,Loss,102621300209,Direct
20130707,Loss,102621307281,Indirect
20130423,Loss,102621298205,Indirect
20130423,Loss,102621298375,Direct
20130423,Converted,102621298435,Direct
20130609,Loss,102621280518,Direct
20130611,Loss,102621299328,Direct
20130701,Loss,102621752058,Direct
20130625,Loss,102621758084,Indirect
20130401,Loss,102621312773,Direct
20130801,Converted,102621558178,Indirect
20130708,Loss,102621603855,Direct
20130801,Loss,102621601030,Indirect
20130701,Converted,102621662585,Indirect
20130801,Loss,102621670455,Indirect
20130715,Converted,102621672980,Indirect
20130719,Loss,102621675429,Direct
20130726,Loss,102621681513,Direct
20130701,Loss,102609498267,Direct
20130320,Loss,102621754873,Direct
20130320,Loss,102621754933,Direct
20130320,Loss,102621755016,Direct
20130320,Loss,102621755186,Direct
20130701,Loss,102621760158,Indirect
20130701,Loss,102621742692,Indirect
20130720,Loss,102622057225,Indirect
20130701,Converted,102622116459,Direct
20130709,Loss,102621957168,Direct
20130418,Loss,102621970306,Direct
20130709,Loss,102622067910,Direct
20130709,Loss,102622068000,Direct
20130709,Loss,102622068163,Direct
20130418,Converted,102621968516,Indirect
20130418,Loss,102621968686,Indirect
20130418,Loss,102621968746,Indirect
20130418,Loss,102622048812,Indirect
20130504,Loss,102622060641,Indirect
20130706,Loss,102622063020,Direct
20130527,Converted,102622083760,Direct
20130527,Loss,102622113840,Direct
20130527,Loss,102622113900,Direct
20130701,Loss,102622110132,Indirect
20130708,Loss,102622141641,Direct
20130708,Loss,102622141701,Direct
20130708,Loss,102622147804,Direct
20130521,Loss,102622176131,Direct
20130801,Loss,102622378343,Direct
20130709,Loss,102622133481,Direct
20130724,Loss,102622143427,Direct
20130427,Loss,102622392188,Indirect
20130427,Loss,102622392248,Indirect
20130406,Loss,102622434739,Direct
20130706,Loss,102622171004,Direct
20130706,Loss,102622171168,Direct
20130706,Loss,102622171228,Direct
20130706,Converted,102622171398,Direct
20130706,Converted,102622171458,Direct
20130706,Loss,102622171518,Direct
20130706,Loss,102622171688,Direct
20130706,Loss,102622171748,Direct
20130706,Loss,102622174876,Direct
20130617,Loss,102622184521,Indirect
20130701,Loss,102622376338,Indirect
20130701,Loss,102622376568,Indirect
20130701,Loss,102622423670,Indirect
20130801,Loss,102622407180,Indirect
20130801,Loss,102622407760,Indirect
20130701,Loss,102622428934,Direct
20130713,Converted,102626566892,Direct
20130623,Loss,102622401444,Indirect
20130601,Loss,102205185503,Direct
20130719,Loss,102622385780,Direct
20130701,Loss,102622401800,Direct
20130701,Loss,102622401964,Direct
20130701,Loss,102400678465,Indirect
20130625,Loss,102622649204,Indirect
20130625,Loss,102622649664,Indirect
20130309,Loss,102622671669,Direct
20130309,Loss,102622671729,Direct
20130310,Loss,102623344257,Direct
20130606,Loss,102623165804,Direct
20130606,Converted,102623165974,Direct
20130801,Loss,102622483933,Indirect
20130709,Loss,102622777103,Indirect
20130709,Loss,102622777333,Indirect
20130715,Converted,102622777400,Indirect
20130730,Loss,102622779929,Indirect
20130727,Converted,102622750073,Direct
20130801,Loss,102622750423,Direct
20130723,Loss,102622813508,Direct
20130701,Loss,102622702708,Direct
20130705,Loss,102622815803,Indirect
20130407,Loss,102622805928,Direct
20130724,Loss,102622807933,Direct
20130501,Loss,102623161433,Direct
20130501,Loss,102623212047,Direct
20130401,Loss,102622822370,Direct
20130726,Loss,102622781642,Indirect
20130628,Converted,102622822950,Indirect
20130704,Loss,102622873580,Direct
20130611,Loss,102622872008,Indirect
20130708,Loss,102622872238,Indirect
20130702,Loss,102622874993,Indirect
20130801,Loss,102622875202,Direct
20130701,Converted,102622876905,Direct
20130701,Converted,102623249642,Direct
20130522,Loss,102623194504,Direct
20130629,Loss,102623206242,Indirect
20130608,Loss,102623218363,Indirect
20130629,Loss,102623220377,Indirect
20130707,Converted,102623217760,Direct
20130420,Loss,102623793854,Direct
20130711,Loss,102623221610,Indirect
20130801,Loss,102623789605,Direct
20130527,Loss,102544006194,Indirect
20130316,Loss,102623528900,Direct
20130713,Loss,102623834062,Direct
20130401,Loss,102602141020,Direct
20130701,Loss,102623872105,Indirect
20130616,Loss,102623902289,Indirect
20130713,Loss,102623840803,Direct
20130713,Loss,102623841040,Direct
20130713,Loss,102623882500,Indirect
20130715,Loss,102623879538,Direct
20130715,Loss,102623879604,Direct
20130701,Loss,102623061045,Direct
20130405,Converted,102624560224,Indirect
20130319,Loss,102623964907,Direct
20130701,Loss,102623965730,Indirect
20130731,Loss,102623153103,Indirect
20130620,Loss,102624723703,Indirect
20130609,Converted,102624276351,Indirect
20130608,Loss,102624276931,Indirect
20130715,Converted,102624440885,Indirect
20130701,Loss,102624417248,Direct
20130801,Converted,102605660481,Direct
20130709,Loss,102624719038,Indirect
20130506,Loss,102625569760,Direct
20130506,Loss,102625574808,Direct
20130506,Loss,102625575104,Direct
20130506,Loss,102625575334,Direct
20130712,Loss,102624688585,Direct
20130712,Loss,102624688645,Direct
20130712,Loss,102624688705,Direct
20130712,Loss,102624704829,Direct
20130707,Loss,102626044745,Indirect
20130501,Loss,102624658489,Direct
20130710,Loss,102624710853,Direct
20130422,Loss,102624714124,Indirect
20130426,Loss,102624714644,Indirect
20130725,Loss,102624714704,Direct
20130707,Loss,102624724980,Direct
20130701,Loss,102625539083,Direct
20130701,Loss,102624703706,Direct
20130706,Converted,102624762376,Direct
20130801,Loss,102625529848,Indirect
20130801,Loss,102625529908,Indirect
20130801,Loss,102624993408,Direct
20130801,Loss,102625114366,Indirect
20130401,Loss,102625566571,Direct
20130701,Loss,102625584907,Indirect
20130709,Loss,102625555403,Indirect
20130413,Loss,102625577340,Direct
20130528,Loss,102625637176,Direct
20130701,Converted,102602059599,Direct
20130601,Loss,102626096788,Unknown
20130606,Loss,102626048766,Direct
20130726,Loss,102626073149,Direct
20130320,Loss,102626073209,Direct
20130324,Loss,102626073379,Direct
20130312,Loss,102626073899,Direct
20130721,Loss,102626015761,Direct
20130714,Loss,102626161356,Direct
20130501,Loss,102626038207,Direct
20130701,Loss,102626149757,Direct
20130424,Loss,102626082361,Direct
20130701,Converted,102626109025,Direct
20130711,Loss,102626183642,Indirect
20130801,Loss,102618665169,Direct
20130402,Loss,102626577200,Indirect
20130701,Loss,102618267701,Direct
20130607,Converted,102626559515,Indirect
20130402,Loss,102626171981,Indirect
20130701,Loss,102626179400,Indirect
20130716,Loss,102626415124,Direct
20130716,Converted,102626415644,Direct
20130716,Loss,102626416827,Direct
20130423,Loss,102626175542,Direct
20130601,Loss,102626586363,Indirect
20130402,Converted,102626187500,Indirect
20130402,Converted,102626411103,Indirect
20130630,Converted,102626701002,Indirect
20130713,Loss,102626563600,Indirect
20130601,Loss,102626584298,Direct
20130713,Loss,102626566952,Direct
20130315,Converted,102626620522,Direct
20130315,Converted,102626620752,Direct
20130315,Loss,102626621875,Direct
20130603,Converted,102626622308,Indirect
20130601,Loss,102626622538,Direct
20130801,Loss,102626605385,Indirect
20130708,Loss,102626605735,Indirect
20130601,Loss,102626631520,Indirect
20130628,Loss,102626637497,Indirect
20130706,Loss,102626683793,Indirect
20130801,Loss,102616552165,Direct
20130801,Loss,102325404731,Direct
20130701,Loss,102627210855,Direct
20130327,Loss,102626705773,Direct
20130607,Loss,102626706146,Direct
20130726,Loss,102626702125,Direct
20130705,Loss,102626702705,Indirect
20130721,Converted,102627292304,Direct
20130801,Loss,102618616254,Direct
20130801,Loss,102614620900,Indirect
20130801,Loss,102626756173,Indirect
20130801,Loss,102626778460,Indirect
20130801,Converted,102626844960,Direct
20130801,Converted,102626882417,Indirect
20130801,Loss,102626926043,Indirect
20130727,Loss,102626943886,Direct
20130801,Loss,102626953241,Indirect
20130727,Loss,102626953301,Direct
20130801,Loss,102626962464,Indirect
20130731,Loss,102626979329,Indirect
20130801,Loss,102626998077,Indirect
20130801,Loss,102627012374,Indirect
20130727,Converted,102627014806,Direct
20130801,Loss,102627014960,Indirect
20130801,Loss,102627108453,Indirect
20130727,Converted,102627146130,Direct
20130801,Loss,102627175403,Direct
20130801,Loss,102627180195,Direct
20130714,Converted,102627203878,Direct
20130624,Loss,102627214586,Direct
20130427,Loss,102627238658,Direct
20130401,Loss,102326424233,Direct
20130715,Loss,102627242097,Direct
20130412,Loss,102627298620,Direct
20130701,Loss,102627300848,Direct
20130430,Loss,102627328700,Indirect
20130501,Loss,102627356381,Direct
20130701,Loss,102627305981,Indirect
20130524,Loss,102627309192,Indirect
20130801,Loss,102627631261,Indirect
20130801,Loss,102627769278,Direct
20130801,Loss,102627813602,Indirect
20130801,Loss,102627815848,Indirect
20130801,Loss,102627821412,Indirect
20130721,Converted,102628219640,Indirect
20130712,Loss,102628268555,Direct
20130701,Loss,102628429202,Indirect
20130716,Loss,102628132494,Indirect
20130801,Loss,102626793547,Direct
20130501,Converted,102628132844,Direct
20130723,Loss,102628133447,Direct
20130723,Loss,102628133507,Direct
20130723,Loss,102628133677,Direct
20130723,Loss,102628156916,Direct
20130723,Loss,102628157005,Direct
20130716,Loss,102628132554,Indirect
20130726,Loss,102628182351,Indirect
20130726,Loss,102628182411,Indirect
20130710,Loss,102628236733,Indirect
20131001,Loss,102628276201,Direct
20130601,Loss,102532783754,Indirect
20130714,Loss,102628299604,Indirect
20130714,Loss,102628299774,Indirect
20130714,Loss,102628299834,Indirect
20130801,Loss,102628829485,Direct
20130714,Converted,102628776636,Unknown
20130714,Loss,102628776702,Unknown
20130801,Loss,102628831105,Direct
20130801,Loss,102628722528,Indirect
20130801,Converted,102628735991,Indirect
20130801,Loss,102627153057,Indirect
20130615,Loss,102628846578,Indirect
20130717,Loss,102628821093,Direct
20130801,Converted,102626786560,Direct
20130728,Loss,102628876504,Unknown
20130701,Loss,102628844792,Direct
20130801,Loss,102628858009,Direct
20130701,Loss,102615628512,Direct
20130319,Loss,102628820780,Indirect
20130319,Loss,102628838828,Indirect
20130319,Loss,102628838998,Indirect
20130319,Loss,102628839070,Direct
20130319,Loss,102628839130,Direct
20130319,Loss,102628839207,Direct
20130501,Loss,102628862028,Direct
20130401,Loss,102628851020,Direct
20130722,Loss,102628871760,Direct
20130720,Converted,102629443078,Direct
20130720,Loss,102629443718,Direct
20130701,Loss,102614757153,Direct
20130801,Loss,102629082344,Indirect
20130801,Loss,102629082404,Indirect
20130801,Converted,102626955197,Direct
20130717,Loss,102629423727,Indirect
20130715,Loss,102629519002,Direct
20130716,Loss,102629519166,Direct
20130714,Loss,102629519456,Direct
20130724,Loss,102629513880,Direct
20130701,Loss,102626938514,Direct
20130608,Loss,102630221078,Direct
20130728,Loss,102630141020,Indirect
20130728,Loss,102630141190,Indirect
20130801,Loss,102629993726,Indirect
20130625,Loss,102630122732,Indirect
20130625,Loss,102630217349,Indirect
20130801,Loss,102629801900,Direct
20130801,Loss,102629957535,Direct
20130801,Converted,102629984213,Indirect
20130801,Loss,102629994789,Direct
20130724,Loss,102630077285,Direct
20130325,Loss,102630179519,Direct
20130501,Loss,102630184940,Indirect
20130501,Loss,102630185253,Indirect
20130625,Loss,102630217409,Indirect
20130423,Converted,102630984876,Indirect
20130423,Converted,102630984936,Indirect
20130320,Loss,102631024500,Direct
20130526,Loss,102630256504,Indirect
20130727,Loss,102630275536,Direct
20130701,Loss,102630268619,Direct
20130701,Loss,102630306509,Direct
20130509,Loss,102630284699,Indirect
20130723,Converted,102630497449,Direct
20130725,Loss,102630501671,Direct
20130725,Loss,102630510144,Indirect
20130701,Loss,102630315431,Indirect
20130310,Loss,102631008010,Direct
20130525,Loss,102630972815,Indirect
20130525,Loss,102630972985,Indirect
20130525,Loss,102630973068,Indirect
20130728,Loss,102630973708,Direct
20130801,Loss,102630993579,Indirect
20130801,Loss,102630993639,Indirect
20130801,Loss,102631017813,Indirect
20130621,Loss,102630998022,Indirect
20130701,Loss,102630960634,Indirect
20130622,Loss,102631035159,Direct
20130524,Converted,102631035449,Direct
20130701,Loss,102630999085,Indirect
20130701,Loss,102630999145,Indirect
20130701,Loss,102630999205,Indirect
20130701,Loss,102630999375,Indirect
20130701,Loss,102630999435,Indirect
20130528,Loss,102631020710,Direct
20130801,Loss,102631042366,Indirect
20130623,Loss,102631029704,Direct
20130721,Loss,102631055200,Direct
20130708,Loss,102631093866,Indirect
20130717,Loss,102631036041,Direct
20130724,Loss,102631070747,Direct
20130728,Loss,102631069402,Unknown
20130608,Loss,102631099892,Indirect
20130622,Converted,102631103665,Direct
20130313,Loss,102631118804,Indirect
20130313,Converted,102631119117,Indirect
20130316,Loss,102631119577,Indirect
20130326,Loss,102631119637,Indirect
20130326,Loss,102631124905,Indirect
20130316,Loss,102631125081,Indirect
20130313,Loss,102631125371,Indirect
20130313,Loss,102631125431,Indirect
20130316,Loss,102631128560,Indirect
20130526,Loss,102631255636,Indirect
20130520,Loss,102631256009,Indirect
20130715,Loss,102631256305,Indirect
20130701,Converted,102631937198,Direct
20130701,Converted,102609491578,Indirect
20130801,Loss,102631855715,Direct
20130801,Loss,102631866883,Direct
20130801,Loss,102631866943,Direct
20130801,Converted,102631830307,Direct
20130801,Loss,102631830460,Direct
20130701,Loss,102631862922,Indirect
20130322,Loss,102631863525,Direct
20130801,Loss,102629296157,Direct
20130801,Loss,102631847615,Direct
20130426,Loss,102631496297,Direct
20130601,Loss,102631764906,Direct
20130526,Loss,102631811882,Indirect
20130526,Loss,102631811942,Indirect
20130801,Loss,102631843014,Indirect
20130801,Converted,102631843244,Indirect
20130801,Loss,102631843014,Indirect
20130801,Converted,102631906909,Indirect
20130426,Loss,102632182827,Direct
20130421,Loss,102631886354,Direct
20130514,Loss,102631256009,Indirect
20130701,Loss,102632685646,Indirect
20130801,Loss,102632051806,Indirect
20130701,Converted,102632195830,Indirect
20130801,Loss,102632138766,Direct
20130604,Loss,102632160470,Direct
20130604,Loss,102632160530,Direct
20130604,Loss,102632160607,Direct
20130801,Loss,102632143218,Indirect
20130519,Loss,102632152430,Indirect
20130724,Converted,102632252605,Indirect
20130724,Loss,102632689377,Indirect
20130520,Converted,102631094179,Indirect
20130519,Loss,102631094179,Indirect
20130714,Loss,102632951013,Indirect
20130727,Converted,102632951473,Indirect
20130801,Loss,102632678379,Direct
20130724,Converted,102633012441,Direct
20130801,Loss,102632527410,Direct
20130801,Loss,102632527580,Direct
20130801,Loss,102632549127,Indirect
20130801,Converted,102632569288,Direct
20130801,Loss,102632569408,Direct
20130801,Converted,102632606635,Indirect
20130801,Loss,102632656372,Direct
20130409,Loss,102632701180,Direct
20130701,Loss,102618263040,Direct
20130801,Loss,102630691849,Direct
20130801,Loss,102632684753,Direct
20130801,Loss,102626947677,Direct
20130717,Converted,102632730513,Direct
20130728,Loss,102632731576,Direct
20130728,Loss,102632731636,Direct
20130801,Converted,102632774226,Direct
20130801,Converted,102632774396,Direct
20130801,Converted,102632808327,Direct
20130723,Loss,102632808557,Direct
20130723,Loss,102632808617,Direct
20130801,Converted,102632881531,Direct
20130801,Loss,102632881608,Direct
20130711,Loss,102632997831,Direct
20130711,Loss,102632997908,Direct
20130711,Loss,102632998084,Direct
20130711,Loss,102632998144,Direct
20130712,Loss,102632998204,Direct
20130711,Loss,102632998434,Direct
20130711,Loss,102632998500,Direct
20130711,Loss,102632998664,Direct
20130801,Loss,102633015706,Indirect
20130501,Loss,102633127859,Direct
20130724,Loss,102632981860,Direct
20130724,Loss,102632982002,Direct
20130724,Loss,102632982172,Direct
20130711,Loss,102632999787,Direct
20130501,Loss,102633051820,Direct
20130501,Loss,102633051990,Direct
20130501,Loss,102633066780,Direct
20130501,Converted,102633116100,Indirect
20130710,Loss,102633042488,Indirect
20130701,Converted,102633054899,Direct
20130801,Loss,102579119063,Direct
20130801,Loss,102633342322,Direct
20130801,Converted,102633342492,Direct
20130712,Converted,102633141523,Direct
20130708,Converted,102633141693,Direct
20130716,Loss,102633107638,Direct
20130801,Loss,102633191780,Direct
20130801,Loss,102633299460,Direct
20130801,Loss,102633299520,Direct
20130701,Loss,102633234704,Indirect
20130724,Converted,102633288172,Indirect
20130801,Loss,102568267711,Indirect
20130801,Loss,102633305605,Indirect
20130801,Loss,102633315064,Direct
20130728,Loss,102633315294,Unknown
20130427,Loss,102633394201,Direct
20130501,Loss,102633394425,Direct
20130721,Loss,102633440705,Direct
20130721,Loss,102633579834,Indirect
20130423,Loss,102633336008,Indirect
20130801,Converted,102633645985,Direct
20130726,Converted,102633702973,Direct
20130725,Loss,102633457500,Indirect
20130725,Loss,102633457670,Indirect
20130725,Converted,102633457730,Indirect
20130725,Loss,102633578881,Indirect
20130801,Loss,102633536954,Indirect
20130801,Loss,102633578651,Direct
20130717,Loss,102633653275,Indirect
20130717,Loss,102633653335,Indirect
20130718,Loss,102633609044,Indirect
20130312,Loss,102633650207,Direct
20130801,Loss,102626821261,Direct
20130616,Loss,102633848406,Indirect
20130801,Loss,102633732320,Direct
20130501,Loss,102397405022,Indirect
20130801,Loss,102633723857,Indirect
20130801,Converted,102633723917,Indirect
20130801,Converted,102633724006,Indirect
20130801,Loss,102633724160,Indirect
20130801,Loss,102633724220,Direct
20130801,Loss,102633724450,Indirect
20130801,Loss,102633724680,Direct
20130707,Loss,102633689528,Direct
20130715,Converted,102633805510,Indirect
20130715,Loss,102633805680,Indirect
20130715,Loss,102633805740,Indirect
20130727,Loss,102633827166,Indirect
20130801,Converted,102633935424,Indirect
20130801,Loss,102633798499,Direct
20130801,Loss,102633798559,Direct
20130601,Loss,102633970892,Indirect
20130501,Converted,102633807755,Direct
20130728,Loss,102633832368,Direct
20130715,Loss,102633872050,Indirect
20130501,Converted,102633880960,Indirect
20130727,Loss,102634057368,Indirect
20130726,Loss,102634085229,Indirect
20130709,Loss,102633931113,Indirect
20130801,Loss,102633951914,Direct
20130315,Loss,102634177227,Indirect
20130801,Loss,102633918408,Direct
20130801,Converted,102633918621,Direct
20130720,Converted,102634150257,Indirect
20130721,Loss,102634150487,Indirect
20130721,Loss,102634180063,Indirect
20130721,Loss,102634180353,Indirect
20130728,Loss,102634180643,Indirect
20130720,Loss,102634180703,Indirect
20130719,Converted,102634219948,Indirect
20130719,Loss,102634220029,Indirect
20130719,Loss,102634220199,Indirect
20130728,Loss,102634230944,Indirect
20130801,Converted,102633912535,Direct
20130309,Loss,102634066290,Indirect
20130801,Loss,102634074007,Indirect
20130801,Loss,102634074160,Indirect
20130801,Loss,102633935714,Indirect
20130801,Loss,102633969908,Indirect
20130801,Loss,102634178280,Indirect
20130801,Loss,102634178340,Indirect
20130801,Loss,102634115769,Direct
20130801,Loss,102634173896,Direct
20130801,Loss,102634174039,Direct
20130726,Loss,102634202273,Unknown
20130801,Loss,102634234505,Direct
20130801,Loss,102634246402,Indirect
20130727,Loss,102634094808,Indirect
20130727,Loss,102634094961,Indirect
20130726,Loss,102634095044,Indirect
20130726,Loss,102634095274,Indirect
20130722,Loss,102634095564,Indirect
20130723,Loss,102634133164,Indirect
20130723,Loss,102634133454,Indirect
20130722,Loss,102634133514,Indirect
20130722,Loss,102634153965,Indirect
20130723,Loss,102634154278,Indirect
20130720,Loss,102634154338,Indirect
20130722,Loss,102634108261,Indirect
20130723,Loss,102634152842,Direct
20130415,Loss,102634450491,Direct
20130725,Loss,102634382335,Direct
20130725,Loss,102634382565,Direct
20130312,Loss,102634360629,Direct
20130310,Loss,102634366885,Direct
20130602,Converted,102634449080,Direct
20130801,Loss,102360576962,Indirect
20130728,Loss,102634432056,Unknown
20130415,Loss,102634381442,Indirect
20130801,Loss,102634437250,Unknown
20130427,Converted,102635170049,Indirect
20130801,Loss,102635236831,Unknown
20130801,Converted,102634466753,Indirect
20130723,Loss,102635129176,Indirect
20130722,Loss,102635100600,Direct
20130801,Loss,102635171801,Direct
20130501,Loss,102635172114,Direct
20130607,Loss,102635172700,Indirect
20130525,Loss,102638912280,Direct
20130801,Loss,102637736934,Indirect
20130626,Converted,102635226206,Indirect
20130713,Loss,102635227499,Indirect
20130714,Loss,102635228211,Direct
20130714,Converted,102635228731,Indirect
20130728,Loss,102635229334,Indirect
20130715,Loss,102635229794,Direct
20130728,Loss,102635229854,Direct
20130701,Loss,102637237266,Direct
20130701,Converted,102637237496,Direct
20130801,Loss,102637237556,Unknown
20130801,Loss,102635257885,Direct
20130501,Loss,102121962357,Direct
20130501,Loss,102121962067,Direct
20130727,Loss,102638366209,Direct
20130426,Loss,102637654751,Indirect
20130517,Converted,102637689821,Direct
20130801,Converted,102638474867,Indirect
20130706,Loss,102637709966,Indirect
20130706,Loss,102637710047,Indirect
20130801,Loss,102637724753,Indirect
20130801,Loss,102637237786,Unknown
20130801,Loss,102637663224,Unknown
20130801,Loss,102637668138,Unknown
20130717,Loss,102637747872,Direct
20130801,Loss,102637794908,Indirect
20130801,Loss,102637795664,Indirect
20130729,Loss,102638966398,Direct
20130525,Loss,102637924660,Direct
20130616,Loss,102637934545,Indirect
20130622,Loss,102637954016,Direct
20130526,Loss,102638417042,Direct
20130721,Loss,102638378840,Indirect
20130414,Loss,102638420239,Direct
20130501,Loss,102638455829,Direct
20130501,Loss,102638455999,Direct
20130726,Loss,102638495390,Indirect
20130722,Loss,102638496403,Indirect
20130801,Loss,102638446776,Indirect
20130801,Converted,102638528899,Indirect
20130401,Loss,102638459550,Direct
20130727,Loss,102638509790,Direct
20130724,Loss,102638679003,Indirect
20130426,Converted,102638500116,Direct
20130714,Loss,102638500406,Indirect
20130729,Loss,102638501469,Indirect
20130801,Converted,102639415938,Unknown
20130527,Loss,102639037301,Indirect
20130701,Loss,102638935009,Indirect
20130801,Loss,102639036589,Direct
20130801,Loss,102639036649,Direct
20130801,Loss,102639036709,Direct
20130801,Loss,102638969706,Direct
20130624,Loss,102639078926,Indirect
20130729,Loss,102638994259,Direct
20130413,Loss,102638986969,Direct
20130505,Loss,102638987791,Direct
20130507,Loss,102639000976,Direct
20130715,Loss,102639085783,Direct
20130623,Loss,102639522500,Indirect
20130614,Loss,102639523906,Indirect
20130701,Loss,102639246507,Indirect
20130801,Converted,102639461944,Direct
20130701,Loss,102639534034,Direct
20130401,Loss,102639947500,Direct
20130401,Loss,102639947730,Indirect
20130501,Loss,102639920180,Direct
20130728,Loss,102639525041,Indirect
20130705,Loss,102639525851,Indirect
20130716,Loss,102639526224,Indirect
20130510,Loss,102639527703,Indirect
20130628,Loss,102639545842,Direct
20130624,Loss,102639545902,Direct
20130625,Loss,102639546155,Direct
20130702,Loss,102639546385,Direct
20130727,Loss,102639546445,Direct
20130731,Loss,102639723232,Direct
20130714,Loss,102639725604,Indirect
20130701,Loss,102596858169,Direct
20130801,Loss,102639940231,Unknown
20130319,Loss,102639948333,Direct
20130319,Loss,102639979902,Direct
20130801,Loss,102639935780,Unknown
20130501,Loss,102639978140,Direct
20130801,Converted,102640019759,Direct
20130722,Converted,102640003103,Indirect
20130730,Loss,102640022655,Direct
20130801,Loss,102640150264,Unknown
20130701,Loss,102640429687,Indirect
20130727,Loss,102640437267,Direct
20130726,Converted,102640478651,Direct
20130726,Loss,102640489590,Direct
20130726,Loss,102640516191,Direct
20130726,Loss,102640522346,Direct
20130801,Converted,102640487354,Direct
20130801,Loss,102640487414,Direct
20130501,Converted,102640532221,Direct
20130507,Loss,102640526947,Indirect
20130416,Loss,102640540261,Direct
20130416,Loss,102641094190,Direct
20130501,Converted,102641123157,Direct
20130618,Loss,102641141072,Indirect
20130601,Loss,102604217690,Direct
20130501,Loss,102641441377,Indirect
20130716,Loss,102641233130,Indirect
20130610,Loss,102641221180,Direct
20130610,Loss,102641221300,Direct
20130610,Loss,102641221606,Direct
20130401,Loss,102563072032,Direct
20130801,Loss,102641715596,Indirect
20130801,Loss,102641715656,Indirect
20130502,Loss,102641696284,Indirect
20130722,Loss,102641728430,Indirect
